report_date,campaign_key,campaign_name,platform,campaign_group,funnel_stage,campaign_key_type,receita,orders,visits,investimento,impressions,clicks,roas,receita_safe_ad,receita_excecao_manual,receita_pmax_sem_anuncio,receita_por_nome_campanha,receita_outro,receita_anuncio_ambiguo,receita_nao_casado,investimento_anuncio,investimento_campanha,pct_receita_assertiva,pct_receita_anuncio_ambiguo,pct_receita_assertiva_alta,pct_investimento_anuncio,motivos_receita,motivos_investimento
2026-05-06,name|azul|kayak|azulhbo-mob_fhboad_pt_br pt_br flight hbo,AZULHBO-MOB_FHBOAD_PT_BR PT_BR FLIGHT HBO,Kayak,NÃO IDENTIFICADO,NÃO IDENTIFICADO,name,,,,92,456136,23,,,,,,,,,0,92,,,,0,,campanha
2026-05-06,name|azul|kayak|azul_fsbo_pt_br pt_br flight sponsoredbookingoption,AZUL_FSBO_PT_BR PT_BR FLIGHT SPONSOREDBOOKINGOPTION,Kayak,NÃO IDENTIFICADO,NÃO IDENTIFICADO,name,,,,1066,1680,82,,,,,,,,,0,1066,,,,0,,campanha
2026-05-06,name|azul|kayak|azulparin-web pt_br flight inline,AZULPARIN-WEB PT_BR FLIGHT INLINE,Kayak,NÃO IDENTIFICADO,NÃO IDENTIFICADO,name,,,,0,3,0,,,,,,,,,0,0,,,,,,
2026-05-07,id|azul|google ads|6504006924,BRV_VA_GOOGLE_SEARCH_LF_AON-MARCA-BRD_PASS,Google Ads,AON-MARCA-BRD,Conversão,id,3102865.54,1807,37851,67469.35,153657,55923,45.989260901431535,23541.57,3079323.97,0,0,0,0,0,67469.35,0,100,0,0.75870416221774151,100,"anuncio_ambiguo,excecao_manual,safe_ad",anuncio
2026-05-07,name|azul|bing ads|brv_va_bing_search_lf_marca_pass,BRV_VA_BING_SEARCH_LF_MARCA_PASS,Bing Ads,MARCA,Conversão,name,389779.37,189,3174,,,,,0,0,0,389779.37,0,0,0,,,100,0,0,,por_nome_campanha,
2026-05-07,id|azul|google ads|20417584768,BRV_VA_GOOGLE_PMAX_LF_AON-MARCA_PASS,Google Ads,AON-MARCA,Conversão,id,263586.72,181,5928,22314.08,1063008,16204,11.81257394434366,0,0,263586.72,0,0,0,0,0,22314.08,100,0,0,0,pmax_sem_anuncio,campanha
2026-05-07,id|azul|google ads|23590926907,BRV_VA_GOOGLE_PMAX_LF_AON-NOVAS-ROTAS_PASS,Google Ads,AON-NOVAS-ROTAS,Conversão,id,69960.98000000001,40,1708,10933.7,717310,17645,6.3986555328937147,0,0,69960.98000000001,0,0,0,0,0,10933.7,100,0,0,0,pmax_sem_anuncio,campanha
2026-05-07,id|azul|google ads|18482497357,BRV_VA_GOOGLE_SEARCH_LF_AON-CONCORRENTES-NBRD_PASS,Google Ads,AON-CONCORRENTES-NBRD,Conversão,id,57163.590000000004,24,580,4947.07,40784,880,11.555039649732064,5531.61,0,1916.22,0,0,49715.76,0,4947.07,0,100,86.971024737949449,9.6768065126770377,100,"anuncio_ambiguo,pmax_sem_anuncio,safe_ad",anuncio
2026-05-07,name|azul|bing ads|brv_va_bing_search_lf_concorrentes_pass,BRV_VA_BING_SEARCH_LF_CONCORRENTES_PASS,Bing Ads,CONCORRENTES,Conversão,name,54170.58,6,352,,,,,0,0,0,54170.58,0,0,0,,,100,0,0,,por_nome_campanha,
2026-05-07,name|azul|criteo|brv_va_criteo_display_lf_aon-dco_pass,BRV_VA_CRITEO_DISPLAY_LF_AON-DCO_PASS,Criteo,AON-DCO,Conversão,name,28119.57,13,359,1227.23093891,290863,805,22.913022405526373,0,0,0,28119.57,0,0,0,0,1227.23093891,100,0,0,0,por_nome_campanha,campanha
2026-05-07,id|azul|google ads|20508311506,BRV_VA_GOOGLE_SEARCH_LF_AON-US-PASSENGER-BRD_PASS,Google Ads,AON-US-PASSENGER-BRD,Conversão,id,26305.5,9,166,1680.53,1811,365,15.653097534706314,0,0,2062.62,0,0,24242.88,0,1680.53,0,100,92.158978160460748,0,100,"anuncio_ambiguo,pmax_sem_anuncio",anuncio
2026-05-07,name|azul|bing ads|brv_va_bing_search_lf_internacional_pass,BRV_VA_BING_SEARCH_LF_INTERNACIONAL_PASS,Bing Ads,INTERNACIONAL,Conversão,name,21573.64,14,279,,,,,0,0,0,21573.64,0,0,0,,,100,0,0,,por_nome_campanha,
2026-05-07,id|azul|google ads|23719251109,BRV_VA_GOOGLE_PMAX_LF_DATA-DUPLA_PASS,Google Ads,DATA-DUPLA,Conversão,id,14348.54,12,301,,,,,0,0,14348.54,0,0,0,0,,,100,0,0,,pmax_sem_anuncio,
2026-05-07,id|azul|google ads|23477999759,BRV_VA_GOOGLE_SEARCH_LF_AON-NACIONAL-NBRD_PASS,Google Ads,AON-NACIONAL-NBRD,Conversão,id,13007.240000000002,10,628,4097.47,10582,827,3.1744564328719918,0,0,0,0,0,13007.240000000002,0,4097.46,0.010000000000104592,100,100,0,99.999755946962381,anuncio_ambiguo,anuncio + campanha
2026-05-07,name|azul|bing ads|brv_va_bing_search_lf_generica_pass,BRV_VA_BING_SEARCH_LF_GENERICA_PASS,Bing Ads,GENERICA,Conversão,name,8610,4,313,,,,,0,0,0,8610,0,0,0,,,100,0,0,,por_nome_campanha,
2026-05-07,name|azul|bing ads|brv_va_bing_search_lf_eua-passenger_pass,BRV_VA_BING_SEARCH_LF_EUA-PASSENGER_PASS,Bing Ads,EUA-PASSENGER,Conversão,name,8433.01,4,27,,,,,0,0,0,8433.01,0,0,0,,,100,0,0,,por_nome_campanha,
2026-05-07,id|azul|google ads|23477987177,BRV_VA_GOOGLE_SEARCH_LF_AON-HUBS-NBRD_PASS,Google Ads,AON-HUBS-NBRD,Conversão,id,6150.78,3,221,1328.54,2890,309,4.6297288753067276,0,0,0,0,0,6150.78,0,1328.52,0.01999999999998181,100,100,0,99.998494588044025,anuncio_ambiguo,anuncio + campanha
2026-05-07,id|azul|google ads|23482637920,BRV_VA_GOOGLE_SEARCH_LF_AON-ROTA-ROTA-NBRD_PASS,Google Ads,AON-ROTA-ROTA-NBRD,Conversão,id,4432.16,1,335,2516.5899999999997,5795,511,1.761176830552454,0,0,0,0,0,4432.16,0,2516.5899999999997,3.1974423109204508e-14,100,100,0,100,anuncio_ambiguo,anuncio + campanha
2026-05-07,id|azul|google ads|23761144488,BRV_VA_GOOGLE_DEMAND-GEN_LF_OFERTAS-AZUL_PASS,Google Ads,OFERTAS-AZUL,Conversão,id,3850.77,1,32,,,,,3850.77,0,0,0,0,0,0,,,100,0,100,,safe_ad,
2026-05-07,name|azul|bing ads|brv_va_bing_dmax_lf_aon_pass,BRV_VA_BING_DMAX_LF_AON_PASS,Bing Ads,AON,Conversão,name,2604.17,1,33,,,,,0,0,0,2604.17,0,0,0,,,100,0,0,,por_nome_campanha,
2026-05-07,id|azul|google ads|22858128667,BRV_VA_GOOGLE_SEARCH_LF_AON-CANCELAMENTO-BRD_PASS,Google Ads,AON-CANCELAMENTO-BRD,Conversão,id,2219.39,2,216,202.65,3501,713,10.951838144584258,2219.39,0,0,0,0,0,0,202.65,0,100,0,100,100,safe_ad,anuncio
2026-05-07,name|azul|bing ads|brv_va_bing_search_lf_anoiteceu_pass,BRV_VA_BING_SEARCH_LF_ANOITECEU_PASS,Bing Ads,ANOITECEU,Conversão,name,2155.53,1,6,,,,,0,0,0,2155.53,0,0,0,,,100,0,0,,por_nome_campanha,
2026-05-07,id|azul|google ads|23482604389,BRV_VA_GOOGLE_SEARCH_LF_AON-INTER-NBRD_PASS,Google Ads,AON-INTER-NBRD,Conversão,id,1238.28,2,246,3192.94,12704,468,0.3878181237354914,0,0,0,0,0,1238.28,0,3192.94,0,100,100,0,100,anuncio_ambiguo,anuncio
2026-05-07,id|azul|google ads|23339248057,BRV_VA_GOOGLE_SEARCH_LF_AON-OFERTAS-FDS_PASS,Google Ads,AON-OFERTAS-FDS,Conversão,id,1211.14,5,80,,,,,1211.14,0,0,0,0,0,0,,,100,0,100,,safe_ad,
